data/afhq64/train/cat/flickr_cat_000025.png,0
data/afhq64/train/cat/flickr_cat_000045.png,0
data/afhq64/train/cat/flickr_cat_000047.png,0
data/afhq64/train/cat/flickr_cat_000054.png,0
data/afhq64/train/cat/flickr_cat_000062.png,0
data/afhq64/train/cat/flickr_cat_000109.png,0
data/afhq64/train/cat/flickr_cat_000119.png,0
data/afhq64/train/cat/flickr_cat_000140.png,0
data/afhq64/train/cat/flickr_cat_000213.png,0
data/afhq64/train/cat/flickr_cat_000262.png,0
data/afhq64/train/cat/flickr_cat_000264.png,0
data/afhq64/train/cat/flickr_cat_000277.png,0
data/afhq64/train/cat/flickr_cat_000318.png,0
data/afhq64/train/cat/flickr_cat_000319.png,0
data/afhq64/train/cat/flickr_cat_000336.png,0
data/afhq64/train/cat/flickr_cat_000365.png,0
data/afhq64/train/cat/flickr_cat_000367.png,0
data/afhq64/train/cat/flickr_cat_000370.png,0
data/afhq64/train/cat/flickr_cat_000371.png,0
data/afhq64/train/cat/flickr_cat_000373.png,0
data/afhq64/train/cat/flickr_cat_000393.png,0
data/afhq64/train/cat/flickr_cat_000432.png,0
data/afhq64/train/cat/flickr_cat_000462.png,0
data/afhq64/train/cat/flickr_cat_000463.png,0
data/afhq64/train/cat/flickr_cat_000466.png,0
data/afhq64/train/cat/flickr_cat_000493.png,0
data/afhq64/train/cat/flickr_cat_000595.png,0
data/afhq64/train/cat/flickr_cat_000601.png,0
data/afhq64/train/cat/flickr_cat_000622.png,0
data/afhq64/train/cat/flickr_cat_000663.png,0
data/afhq64/train/cat/flickr_cat_000674.png,0
data/afhq64/train/cat/flickr_cat_000678.png,0
data/afhq64/train/cat/flickr_cat_000686.png,0
data/afhq64/train/cat/flickr_cat_000687.png,0
data/afhq64/train/cat/flickr_cat_000705.png,0
data/afhq64/train/cat/flickr_cat_000749.png,0
data/afhq64/train/cat/flickr_cat_000771.png,0
data/afhq64/train/cat/flickr_cat_000790.png,0
data/afhq64/train/cat/flickr_cat_000805.png,0
data/afhq64/train/cat/flickr_cat_000809.png,0
data/afhq64/train/cat/pixabay_cat_000028.png,0
data/afhq64/train/cat/pixabay_cat_000083.png,0
data/afhq64/train/cat/pixabay_cat_000097.png,0
data/afhq64/train/cat/pixabay_cat_000098.png,0
data/afhq64/train/cat/pixabay_cat_000102.png,0
data/afhq64/train/cat/pixabay_cat_000128.png,0
data/afhq64/train/cat/pixabay_cat_000131.png,0
data/afhq64/train/cat/pixabay_cat_000132.png,0
data/afhq64/train/cat/pixabay_cat_000135.png,0
data/afhq64/train/cat/pixabay_cat_000137.png,0
data/afhq64/train/cat/pixabay_cat_000184.png,0
data/afhq64/train/cat/pixabay_cat_000191.png,0
data/afhq64/train/cat/pixabay_cat_000230.png,0
data/afhq64/train/cat/pixabay_cat_000254.png,0
data/afhq64/train/cat/pixabay_cat_000266.png,0
data/afhq64/train/cat/pixabay_cat_000320.png,0
data/afhq64/train/cat/pixabay_cat_000329.png,0
data/afhq64/train/cat/pixabay_cat_000336.png,0
data/afhq64/train/cat/pixabay_cat_000397.png,0
data/afhq64/train/cat/pixabay_cat_000407.png,0
data/afhq64/train/cat/pixabay_cat_000420.png,0
data/afhq64/train/cat/pixabay_cat_000422.png,0
data/afhq64/train/cat/pixabay_cat_000428.png,0
data/afhq64/train/cat/pixabay_cat_000429.png,0
data/afhq64/train/cat/pixabay_cat_000445.png,0
data/afhq64/train/cat/pixabay_cat_000452.png,0
data/afhq64/train/cat/pixabay_cat_000462.png,0
data/afhq64/train/cat/pixabay_cat_000494.png,0
data/afhq64/train/cat/pixabay_cat_000496.png,0
data/afhq64/train/cat/pixabay_cat_000519.png,0
data/afhq64/train/cat/pixabay_cat_000522.png,0
data/afhq64/train/cat/pixabay_cat_000529.png,0
data/afhq64/train/cat/pixabay_cat_000568.png,0
data/afhq64/train/cat/pixabay_cat_000581.png,0
data/afhq64/train/cat/pixabay_cat_000606.png,0
data/afhq64/train/cat/pixabay_cat_000611.png,0
data/afhq64/train/cat/pixabay_cat_000617.png,0
data/afhq64/train/cat/pixabay_cat_000619.png,0
data/afhq64/train/cat/pixabay_cat_000694.png,0
data/afhq64/train/cat/pixabay_cat_000704.png,0
data/afhq64/train/cat/pixabay_cat_000724.png,0
data/afhq64/train/cat/pixabay_cat_000732.png,0
data/afhq64/train/cat/pixabay_cat_000757.png,0
data/afhq64/train/cat/pixabay_cat_000758.png,0
data/afhq64/train/cat/pixabay_cat_000772.png,0
data/afhq64/train/cat/pixabay_cat_000774.png,0
data/afhq64/train/cat/pixabay_cat_000779.png,0
data/afhq64/train/cat/pixabay_cat_000815.png,0
data/afhq64/train/cat/pixabay_cat_000823.png,0
data/afhq64/train/cat/pixabay_cat_000838.png,0
data/afhq64/train/cat/pixabay_cat_000841.png,0
data/afhq64/train/cat/pixabay_cat_000880.png,0
data/afhq64/train/cat/pixabay_cat_000885.png,0
data/afhq64/train/cat/pixabay_cat_000976.png,0
data/afhq64/train/cat/pixabay_cat_000978.png,0
data/afhq64/train/cat/pixabay_cat_000996.png,0
data/afhq64/train/cat/pixabay_cat_001015.png,0
data/afhq64/train/cat/pixabay_cat_001021.png,0
data/afhq64/train/cat/pixabay_cat_001041.png,0
data/afhq64/train/cat/pixabay_cat_001059.png,0
data/afhq64/train/cat/pixabay_cat_001090.png,0
data/afhq64/train/cat/pixabay_cat_001091.png,0
data/afhq64/train/cat/pixabay_cat_001135.png,0
data/afhq64/train/cat/pixabay_cat_001140.png,0
data/afhq64/train/cat/pixabay_cat_001149.png,0
data/afhq64/train/cat/pixabay_cat_001156.png,0
data/afhq64/train/cat/pixabay_cat_001157.png,0
data/afhq64/train/cat/pixabay_cat_001170.png,0
data/afhq64/train/cat/pixabay_cat_001190.png,0
data/afhq64/train/cat/pixabay_cat_001202.png,0
data/afhq64/train/cat/pixabay_cat_001218.png,0
data/afhq64/train/cat/pixabay_cat_001253.png,0
data/afhq64/train/cat/pixabay_cat_001302.png,0
data/afhq64/train/cat/pixabay_cat_001311.png,0
data/afhq64/train/cat/pixabay_cat_001312.png,0
data/afhq64/train/cat/pixabay_cat_001328.png,0
data/afhq64/train/cat/pixabay_cat_001436.png,0
data/afhq64/train/cat/pixabay_cat_001444.png,0
data/afhq64/train/cat/pixabay_cat_001476.png,0
data/afhq64/train/cat/pixabay_cat_001483.png,0
data/afhq64/train/cat/pixabay_cat_001487.png,0
data/afhq64/train/cat/pixabay_cat_001488.png,0
data/afhq64/train/cat/pixabay_cat_001489.png,0
data/afhq64/train/cat/pixabay_cat_001538.png,0
data/afhq64/train/cat/pixabay_cat_001540.png,0
data/afhq64/train/cat/pixabay_cat_001551.png,0
data/afhq64/train/cat/pixabay_cat_001559.png,0
data/afhq64/train/cat/pixabay_cat_001573.png,0
data/afhq64/train/cat/pixabay_cat_001575.png,0
data/afhq64/train/cat/pixabay_cat_001594.png,0
data/afhq64/train/cat/pixabay_cat_001629.png,0
data/afhq64/train/cat/pixabay_cat_001630.png,0
data/afhq64/train/cat/pixabay_cat_001676.png,0
data/afhq64/train/cat/pixabay_cat_001695.png,0
data/afhq64/train/cat/pixabay_cat_001714.png,0
data/afhq64/train/cat/pixabay_cat_001746.png,0
data/afhq64/train/cat/pixabay_cat_001750.png,0
data/afhq64/train/cat/pixabay_cat_001757.png,0
data/afhq64/train/cat/pixabay_cat_001822.png,0
